RefSeq	Chr	Strand	Start	End	Symbol
GRMZM2G139535_T01	7	+	125896424	125900126	GRMZM2G139535
GRMZM2G139550_T01	4	+	33693672	33721293	GRMZM2G139550
GRMZM2G139565_T01	8	+	113367694	113369308	GRMZM2G139565
GRMZM2G139574_T02	8	-	113392882	113400340	GRMZM2G139574
GRMZM2G139583_T02	5	-	26002950	26013715	GRMZM2G139583
GRMZM2G139600_T01	8	+	14796311	14799205	GRMZM2G139600
GRMZM2G139614_T01	5	+	180719989	180724177	GRMZM2G139614
GRMZM2G139617_T01	3	+	158390856	158397844	GRMZM2G139617
GRMZM2G139621_T01	4	+	14835371	14839934	GRMZM2G139621
GRMZM2G139624_T01	3	+	120356957	120359893	GRMZM2G139624
GRMZM2G139639_T01	7	-	34937540	34939375	GRMZM2G139639
GRMZM2G139643_T01	4	+	230436204	230441332	GRMZM2G139643
GRMZM2G139650_T01	5	-	101209447	101218901	GRMZM2G139650
GRMZM2G139657_T01	6	+	89148008	89156957	GRMZM2G139657
GRMZM2G139670_T01	4	-	131676587	131677847	GRMZM2G139670
GRMZM2G139675_T01	6	+	89161361	89162653	GRMZM2G139675
GRMZM2G139680_T01	4	+	110093335	110097464	GRMZM2G139680
GRMZM2G139683_T01	1	+	203369934	203377159	GRMZM2G139683
GRMZM2G139688_T01	3	-	187060538	187064561	GRMZM2G139688
GRMZM2G139689_T01	5	+	76410351	76415332	GRMZM2G139689
GRMZM2G139691_T01	3	+	187079323	187084647	GRMZM2G139691
GRMZM2G139695_T01	1	+	203379451	203380643	GRMZM2G139695
GRMZM2G139700_T01	3	+	137606841	137608651	GRMZM2G139700
GRMZM2G139710_T01	3	-	187087133	187091766	GRMZM2G139710
GRMZM2G139712_T01	7	+	36220799	36225694	GRMZM2G139712
GRMZM2G139714_T01	5	-	76415020	76418129	GRMZM2G139714
GRMZM2G139740_T01	4	-	119105132	119105723	GRMZM2G139740
GRMZM2G139744_T01	1	+	245218633	245224058	GRMZM2G139744
GRMZM2G139760_T01	4	-	208030162	208035544	GRMZM2G139760
GRMZM2G139765_T01	5	-	188716604	188718676	GRMZM2G139765
GRMZM2G139773_T01	5	-	188712145	188715639	GRMZM2G139773
GRMZM2G139786_T01	3	-	127533188	127534038	GRMZM2G139786
GRMZM2G139796_T01	6	+	103263654	103267551	GRMZM2G139796
GRMZM2G139797_T02	10	-	130166274	130168201	GRMZM2G139797
GRMZM2G139803_T01	5	-	188709811	188710738	GRMZM2G139803
GRMZM2G139805_T01	5	+	3602325	3605782	GRMZM2G139805
GRMZM2G139811_T01	2	-	38488817	38493201	GRMZM2G139811
GRMZM2G139813_T01	2	+	225968331	225976565	GRMZM2G139813
GRMZM2G139815_T01	7	+	92417478	92419510	GRMZM2G139815
GRMZM2G139822_T01	3	+	164927196	164941379	GRMZM2G139822
GRMZM2G139828_T01	4	+	2867358	2871213	GRMZM2G139828
GRMZM2G139834_T01	1	-	10897954	10900349	GRMZM2G139834
GRMZM2G139837_T01	5	-	188702881	188707266	GRMZM2G139837
GRMZM2G139840_T01	3	-	230343283	230343857	GRMZM2G139840
GRMZM2G139846_T01	2	+	38472942	38483627	GRMZM2G139846
GRMZM2G139852_T01	1	-	24224129	24228067	GRMZM2G139852
GRMZM2G139855_T01	5	-	188695416	188698489	GRMZM2G139855
GRMZM2G139858_T01	5	+	188657087	188662186	GRMZM2G139858
GRMZM2G139870_T01	7	-	169188808	169194689	GRMZM2G139870
GRMZM2G139872_T01	4	+	2856804	2860358	GRMZM2G139872
GRMZM2G139874_T01	8	-	83313634	83316951	GRMZM2G139874
GRMZM2G139878_T01	1	-	70729185	70731364	GRMZM2G139878
GRMZM2G139880_T01	4	-	18598907	18604527	GRMZM2G139880
GRMZM2G139882_T01	2	-	121392279	121438293	GRMZM2G139882
GRMZM2G139886_T01	8	+	5563140	5569250	GRMZM2G139886
GRMZM2G139892_T02	3	+	55803236	55810316	GRMZM2G139892
GRMZM2G139894_T01	4	-	18610094	18616542	GRMZM2G139894
GRMZM2G139900_T01	2	+	159306856	159309225	GRMZM2G139900
GRMZM2G139903_T02	2	+	177825603	177833767	GRMZM2G139903
GRMZM2G139920_T01	5	+	191640638	191644148	GRMZM2G139920
GRMZM2G139931_T01	7	-	152213760	152222515	GRMZM2G139931
GRMZM2G139941_T01	7	+	44466391	44472662	GRMZM2G139941
GRMZM2G139952_T02	8	-	3974412	3984289	GRMZM2G139952
GRMZM2G139963_T01	1	-	14957964	14960921	GRMZM2G139963
GRMZM2G139965_T01	3	-	16669810	16675004	GRMZM2G139965
GRMZM2G139973_T01	9	+	96451512	96457764	GRMZM2G139973
GRMZM2G139977_T01	5	+	77231500	77243624	GRMZM2G139977
GRMZM2G139994_T01	2	-	177835994	177837745	GRMZM2G139994
GRMZM2G140011_T01	4	+	187206091	187208656	GRMZM2G140011
GRMZM2G140016_T01	4	+	115453279	115456159	GRMZM2G140016
GRMZM2G140032_T01	3	+	16654676	16655507	GRMZM2G140032
GRMZM2G140033_T01	4	+	169771974	169773695	GRMZM2G140033
GRMZM2G140041_T01	2	+	177888656	177890611	GRMZM2G140041
GRMZM2G140047_T01	4	+	187209458	187213675	GRMZM2G140047
GRMZM2G140051_T01	9	-	19400366	19404521	GRMZM2G140051
GRMZM2G140070_T01	5	+	206068172	206072907	GRMZM2G140070
GRMZM2G140078_T01	2	-	177921903	177924464	GRMZM2G140078
GRMZM2G140082_T01	9	-	96459803	96463796	GRMZM2G140082
GRMZM2G140083_T01	8	+	131860634	131861792	GRMZM2G140083
GRMZM2G140085_T02	4	+	187217657	187218942	GRMZM2G140085
GRMZM2G140094_T01	4	-	187219735	187222248	GRMZM2G140094
GRMZM2G140095_T02	4	-	96567668	96575424	GRMZM2G140095
GRMZM2G140101_T01	3	-	131730019	131731520	GRMZM2G140101
GRMZM2G140107_T01	3	+	161295515	161301138	GRMZM2G140107
GRMZM2G140116_T01	2	+	197884433	197885893	GRMZM2G140116
GRMZM2G140150_T01	5	-	205833926	205838509	GRMZM2G140150
GRMZM2G140153_T01	8	+	86856373	86858576	GRMZM2G140153
GRMZM2G140156_T01	2	-	184041778	184053401	GRMZM2G140156
GRMZM2G140160_T01	2	-	184056158	184064871	GRMZM2G140160
GRMZM2G140170_T01	6	-	139872835	139875903	GRMZM2G140170
GRMZM2G140179_T01	9	+	84802895	84805336	GRMZM2G140179
GRMZM2G140201_T01	3	-	197317333	197319832	GRMZM2G140201
GRMZM2G140209_T01	10	-	47398505	47399333	GRMZM2G140209
GRMZM2G140223_T01	8	+	21759874	21762022	GRMZM2G140223
GRMZM2G140231_T01	2	-	204772402	204775216	GRMZM2G140231
GRMZM2G140288_T01	7	-	167183706	167192190	GRMZM2G140288
GRMZM2G140293_T01	7	+	167193405	167194855	GRMZM2G140293
GRMZM2G140298_T01	1	-	91347399	91353572	GRMZM2G140298
GRMZM2G140299_T01	2	-	109562169	109563616	GRMZM2G140299
GRMZM2G140302_T01	1	+	14300149	14300705	GRMZM2G140302
GRMZM2G140317_T01	6	-	50120438	50121015	GRMZM2G140317
GRMZM2G140328_T01	2	+	11635594	11654242	GRMZM2G140328
GRMZM2G140339_T01	1	+	11908439	11941521	GRMZM2G140339
GRMZM2G140342_T01	7	-	121349069	121352352	GRMZM2G140342
GRMZM2G140352_T01	7	-	22267693	22272958	GRMZM2G140352
GRMZM2G140355_T01	9	-	85130085	85132905	GRMZM2G140355
GRMZM2G140394_T01	7	-	38403809	38408276	GRMZM2G140394
GRMZM2G140408_T01	1	-	277636783	277638036	GRMZM2G140408
GRMZM2G140409_T01	3	-	203534084	203534828	GRMZM2G140409
GRMZM2G140427_T01	1	-	49215021	49215942	GRMZM2G140427
GRMZM2G140432_T01	1	+	49204322	49213247	GRMZM2G140432
GRMZM2G140443_T02	5	+	48902634	48911944	GRMZM2G140443
GRMZM2G140448_T01	10	-	91693025	91694932	GRMZM2G140448
GRMZM2G140455_T01	3	-	199692682	199693766	GRMZM2G140455
GRMZM2G140467_T01	9	+	32787948	32788805	GRMZM2G140467
GRMZM2G140500_T01	4	-	81629385	81635304	GRMZM2G140500
GRMZM2G140517_T01	4	+	4192487	4193380	GRMZM2G140517
GRMZM2G140524_T02	4	+	172338878	172347926	GRMZM2G140524
GRMZM2G140527_T01	4	+	4216682	4219243	GRMZM2G140527
GRMZM2G140537_T01	3	-	128815803	128822900	GRMZM2G140537
GRMZM2G140545_T02	4	+	197081361	197082741	GRMZM2G140545
GRMZM2G140549_T01	1	+	28382341	28386616	GRMZM2G140549
GRMZM2G140559_T01	7	+	127890470	127893591	GRMZM2G140559
GRMZM2G140561_T01	5	-	138848227	138850637	GRMZM2G140561
GRMZM2G140577_T01	8	-	119356308	119359897	GRMZM2G140577
GRMZM2G140582_T01	5	+	138838763	138840683	GRMZM2G140582
GRMZM2G140587_T01	6	-	152403371	152407590	GRMZM2G140587
GRMZM2G140590_T01	8	+	114541248	114555400	GRMZM2G140590
GRMZM2G140594_T01	1	-	247680902	247685241	GRMZM2G140594
GRMZM2G140600_T01	4	-	197107470	197109971	GRMZM2G140600
GRMZM2G140602_T01	1	-	247685421	247691179	GRMZM2G140602
GRMZM2G140609_T01	6	-	152401002	152403122	GRMZM2G140609
GRMZM2G140612_T01	10	+	66319318	66329339	GRMZM2G140612
GRMZM2G140614_T01	7	-	127894066	127898910	GRMZM2G140614
GRMZM2G140633_T01	7	+	127925176	127927750	GRMZM2G140633
GRMZM2G140635_T02	5	+	206665293	206666692	GRMZM2G140635
GRMZM2G140646_T01	10	-	15009186	15012224	GRMZM2G140646
GRMZM2G140651_T02	5	+	206668573	206670921	GRMZM2G140651
GRMZM2G140665_T01	2	+	232115545	232116471	GRMZM2G140665
GRMZM2G140667_T01	2	-	219258175	219261097	GRMZM2G140667
GRMZM2G140669_T01	5	+	190024320	190026323	GRMZM2G140669
GRMZM2G140674_T01	1	-	22976385	22977835	GRMZM2G140674
GRMZM2G140689_T01	9	+	17835154	17837964	GRMZM2G140689
GRMZM2G140694_T01	5	-	201437665	201441763	GRMZM2G140694
GRMZM2G140721_T01	6	+	155804686	155810976	GRMZM2G140721
GRMZM2G140726_T01	10	-	117841926	117851101	GRMZM2G140726
GRMZM2G140728_T01	9	-	17844277	17845045	GRMZM2G140728
GRMZM2G140730_T01	5	-	190029474	190035538	GRMZM2G140730
GRMZM2G140737_T01	10	-	17837805	17842618	GRMZM2G140737
GRMZM2G140739_T01	5	+	201459393	201460625	GRMZM2G140739
GRMZM2G140752_T01	6	-	155819526	155822771	GRMZM2G140752
GRMZM2G140754_T01	8	-	10082251	10085842	GRMZM2G140754
GRMZM2G140755_T01	7	-	175246244	175246993	GRMZM2G140755
GRMZM2G140758_T01	7	+	175242511	175243488	GRMZM2G140758
GRMZM2G140763_T01	6	+	155826647	155829398	GRMZM2G140763
GRMZM2G140774_T01	4	+	168149331	168150275	GRMZM2G140774
GRMZM2G140782_T01	8	-	10086437	10093231	GRMZM2G140782
GRMZM2G140799_T01	9	-	143648430	143650823	GRMZM2G140799
GRMZM2G140803_T01	8	+	169820393	169823214	GRMZM2G140803
GRMZM2G140805_T01	6	+	155840260	155842159	GRMZM2G140805
GRMZM2G140809_T01	4	-	168114475	168117207	GRMZM2G140809
GRMZM2G140811_T01	7	-	175225392	175232833	GRMZM2G140811
GRMZM2G140817_T01	6	+	155846432	155850897	GRMZM2G140817
GRMZM2G140822_T01	8	-	169828433	169835582	GRMZM2G140822
GRMZM2G140824_T01	7	+	175219520	175221262	GRMZM2G140824
GRMZM2G140832_T01	4	+	168111951	168114310	GRMZM2G140832
GRMZM2G140837_T01	8	+	169842541	169849818	GRMZM2G140837
GRMZM2G140867_T01	6	+	57554363	57557517	GRMZM2G140867
GRMZM2G140885_T01	8	+	1342789	1347639	GRMZM2G140885
GRMZM2G140893_T01	5	-	208440743	208445825	GRMZM2G140893
GRMZM2G140901_T01	4	+	172222464	172224718	GRMZM2G140901
GRMZM2G140908_T01	2	+	219255818	219257850	GRMZM2G140908
GRMZM2G140909_T01	7	+	126864349	126866304	GRMZM2G140909
GRMZM2G140915_T01	1	+	62702868	62705077	GRMZM2G140915
GRMZM2G140917_T01	6	+	86911023	86919377	GRMZM2G140917
GRMZM2G140924_T01	10	+	140501795	140505133	GRMZM2G140924
GRMZM2G140932_T01	6	-	156469222	156470087	GRMZM2G140932
GRMZM2G140949_T01	7	+	93881553	93891194	GRMZM2G140949
GRMZM2G140968_T01	1	-	62705244	62706289	GRMZM2G140968
GRMZM2G140970_T02	2	+	219252476	219254700	GRMZM2G140970
GRMZM2G140989_T01	1	+	62719233	62722200	GRMZM2G140989
GRMZM2G140991_T01	1	+	28376885	28379244	GRMZM2G140991
GRMZM2G140994_T01	8	-	1352303	1354319	GRMZM2G140994
GRMZM2G140996_T01	6	-	158854096	158856370	GRMZM2G140996
GRMZM2G140998_T02	6	-	29349819	29355463	GRMZM2G140998
GRMZM2G141009_T01	6	+	57559270	57563575	GRMZM2G141009
GRMZM2G141019_T01	1	+	199908376	199909081	GRMZM2G141019
GRMZM2G141026_T01	6	-	158883922	158885330	GRMZM2G141026
GRMZM2G141031_T01	7	+	124181320	124184830	GRMZM2G141031
GRMZM2G141034_T01	4	-	29873532	29875971	GRMZM2G141034
GRMZM2G141036_T01	4	+	163992612	163994394	GRMZM2G141036
GRMZM2G141066_T01	8	-	126432722	126434616	GRMZM2G141066
GRMZM2G141071_T01	10	-	72636056	72636866	GRMZM2G141071
GRMZM2G141081_T01	2	+	149197051	149201004	GRMZM2G141081
GRMZM2G141084_T01	9	-	151241216	151246682	GRMZM2G141084
GRMZM2G141094_T01	1	+	54567191	54573604	GRMZM2G141094
GRMZM2G141121_T01	9	+	151251110	151251789	GRMZM2G141121
GRMZM2G141133_T01	10	-	72626087	72626699	GRMZM2G141133
GRMZM2G141136_T01	10	+	72620824	72623231	GRMZM2G141136
GRMZM2G141150_T01	10	+	72594594	72596618	GRMZM2G141150
GRMZM2G141152_T01	10	+	72592988	72593763	GRMZM2G141152
GRMZM2G141185_T01	3	+	175391554	175417263	GRMZM2G141185
GRMZM2G141202_T01	6	+	146699187	146700702	GRMZM2G141202
GRMZM2G141205_T01	6	-	146698067	146698763	GRMZM2G141205
GRMZM2G141208_T01	6	+	146690878	146696321	GRMZM2G141208
GRMZM2G141214_T01	1	-	217262229	217264638	GRMZM2G141214
GRMZM2G141216_T01	8	+	16702935	16706446	GRMZM2G141216
GRMZM2G141219_T01	7	+	117877953	117881885	GRMZM2G141219
GRMZM2G141222_T01	4	-	182805292	182812185	GRMZM2G141222
GRMZM2G141241_T01	9	-	97203677	97207214	GRMZM2G141241
GRMZM2G141244_T01	1	-	288083682	288086060	GRMZM2G141244
GRMZM2G141252_T01	6	+	165406250	165407347	GRMZM2G141252
GRMZM2G141256_T01	9	+	97200344	97203362	GRMZM2G141256
GRMZM2G141258_T01	2	-	215784888	215801488	GRMZM2G141258
GRMZM2G141273_T01	1	+	43754903	43762703	GRMZM2G141273
GRMZM2G141277_T01	8	-	108744913	108745895	GRMZM2G141277
GRMZM2G141288_T01	9	+	97192453	97196465	GRMZM2G141288
GRMZM2G141289_T01	7	-	167677885	167680080	GRMZM2G141289
GRMZM2G141299_T01	3	-	198284413	198286315	GRMZM2G141299
GRMZM2G141303_T01	9	-	17589447	17590314	GRMZM2G141303
GRMZM2G141320_T01	1	-	187701027	187703822	GRMZM2G141320
GRMZM2G141322_T01	7	+	167674263	167675476	GRMZM2G141322
GRMZM2G141325_T01	6	+	105509798	105511254	GRMZM2G141325
GRMZM2G141332_T01	1	-	253434251	253441823	GRMZM2G141332
GRMZM2G141350_T01	3	-	183609277	183611530	GRMZM2G141350
GRMZM2G141353_T02	8	-	74178814	74179937	GRMZM2G141353
GRMZM2G141355_T02	4	+	66755697	66758822	GRMZM2G141355
GRMZM2G141376_T01	9	+	78552684	78557854	GRMZM2G141376
GRMZM2G141379_T01	1	+	253447444	253453977	GRMZM2G141379
GRMZM2G141382_T02	3	-	183613095	183616504	GRMZM2G141382
GRMZM2G141383_T01	2	-	111172432	111174381	GRMZM2G141383
GRMZM2G141386_T01	1	-	43769285	43772066	GRMZM2G141386
GRMZM2G141392_T01	3	-	183629130	183630910	GRMZM2G141392
GRMZM2G141399_T01	10	+	59516233	59527812	GRMZM2G141399
GRMZM2G141411_T01	5	-	187621035	187622484	GRMZM2G141411
GRMZM2G141418_T01	2	+	215760248	215760800	GRMZM2G141418
GRMZM2G141432_T01	2	+	215752862	215754422	GRMZM2G141432
GRMZM2G141456_T01	5	-	215221982	215223671	GRMZM2G141456
GRMZM2G141460_T01	1	+	286600014	286600592	GRMZM2G141460
GRMZM2G141461_T01	6	-	163966797	163968573	GRMZM2G141461
GRMZM2G141472_T01	1	+	271979048	271980921	GRMZM2G141472
GRMZM2G141473_T01	1	-	286577037	286584000	GRMZM2G141473
GRMZM2G141480_T01	3	-	178325841	178335080	GRMZM2G141480
GRMZM2G141491_T01	1	+	112794884	112797204	GRMZM2G141491
GRMZM2G141499_T01	4	-	54700977	54705189	GRMZM2G141499
GRMZM2G141503_T01	5	+	193965291	193970084	GRMZM2G141503
GRMZM2G141510_T01	2	+	213468633	213472880	GRMZM2G141510
GRMZM2G141517_T01	7	-	4082076	4086056	GRMZM2G141517
GRMZM2G141526_T01	1	-	112811148	112814705	GRMZM2G141526
GRMZM2G141535_T01	1	-	286519500	286527285	GRMZM2G141535
GRMZM2G141551_T01	2	-	213463764	213466497	GRMZM2G141551
GRMZM2G141584_T01	4	-	210150977	210154859	GRMZM2G141584
GRMZM2G141587_T02	4	+	231742732	231752726	GRMZM2G141587
GRMZM2G141596_T01	9	-	141100795	141107494	GRMZM2G141596
GRMZM2G141600_T01	3	+	166854197	166860358	GRMZM2G141600
GRMZM2G141605_T01	9	+	69026390	69030671	GRMZM2G141605
GRMZM2G141607_T01	1	+	200043436	200046740	GRMZM2G141607
GRMZM2G141618_T01	9	-	69032668	69033840	GRMZM2G141618
GRMZM2G141624_T01	1	-	11941660	11942839	GRMZM2G141624
GRMZM2G141632_T01	3	+	166841421	166843638	GRMZM2G141632
GRMZM2G141634_T01	1	-	200047330	200051564	GRMZM2G141634
GRMZM2G141636_T01	1	-	11944058	11949856	GRMZM2G141636
GRMZM2G141638_T01	3	+	166836221	166840043	GRMZM2G141638
GRMZM2G141642_T01	5	+	211325253	211331495	GRMZM2G141642
GRMZM2G141647_T01	3	-	176574764	176578841	GRMZM2G141647
GRMZM2G141665_T01	3	-	7136720	7138382	GRMZM2G141665
GRMZM2G141667_T01	9	+	69064204	69065217	GRMZM2G141667
GRMZM2G141679_T01	7	+	100267098	100269276	GRMZM2G141679
GRMZM2G141704_T01	1	-	42849861	42855504	GRMZM2G141704
GRMZM2G141707_T01	1	+	219858096	219861575	GRMZM2G141707
GRMZM2G141722_T01	3	-	108082633	108083095	GRMZM2G141722
GRMZM2G141723_T01	3	-	7130275	7136667	GRMZM2G141723
GRMZM2G141725_T01	8	-	105568097	105572602	GRMZM2G141725
GRMZM2G141731_T01	6	+	159397187	159398888	GRMZM2G141731
GRMZM2G141735_T01	8	+	98712188	98718982	GRMZM2G141735
GRMZM2G141738_T01	8	+	105557545	105558941	GRMZM2G141738
GRMZM2G141756_T01	6	-	159399176	159400713	GRMZM2G141756
GRMZM2G141760_T01	6	+	141098823	141107819	GRMZM2G141760
GRMZM2G141762_T01	6	-	159405585	159406981	GRMZM2G141762
GRMZM2G141774_T01	1	+	258270075	258270633	GRMZM2G141774
GRMZM2G141776_T01	6	+	129853234	129857904	GRMZM2G141776
GRMZM2G141784_T01	1	-	189670609	189676047	GRMZM2G141784
GRMZM2G141785_T01	3	+	55696580	55697478	GRMZM2G141785
GRMZM2G141792_T01	6	-	149985797	149987151	GRMZM2G141792
GRMZM2G141799_T01	1	-	39217738	39224044	GRMZM2G141799
GRMZM2G141810_T01	6	+	129844053	129847591	GRMZM2G141810
GRMZM2G141814_T01	2	-	107015969	107020167	GRMZM2G141814
GRMZM2G141818_T01	6	-	168642368	168650358	GRMZM2G141818
GRMZM2G141819_T01	5	+	6378788	6380581	GRMZM2G141819
GRMZM2G141834_T01	1	+	264383835	264390238	GRMZM2G141834
GRMZM2G141848_T01	10	-	24452183	24457178	GRMZM2G141848
GRMZM2G141858_T01	5	+	49575118	49577744	GRMZM2G141858
GRMZM2G141859_T01	8	-	133479872	133481968	GRMZM2G141859
GRMZM2G141873_T01	8	-	133472212	133476611	GRMZM2G141873
GRMZM2G141903_T01	5	+	6381907	6387449	GRMZM2G141903
GRMZM2G141911_T01	5	+	71930285	71932471	GRMZM2G141911
GRMZM2G141922_T01	8	+	133466102	133469393	GRMZM2G141922
GRMZM2G141925_T01	6	+	168642188	168643824	GRMZM2G141925
GRMZM2G141931_T01	6	+	83941624	83947219	GRMZM2G141931
GRMZM2G141940_T01	5	-	6387644	6390756	GRMZM2G141940
GRMZM2G141941_T01	7	-	35622158	35625677	GRMZM2G141941
GRMZM2G141948_T01	10	+	21021993	21029384	GRMZM2G141948
GRMZM2G141955_T01	1	+	175665422	175671655	GRMZM2G141955
GRMZM2G141975_T01	5	-	199216522	199222293	GRMZM2G141975
GRMZM2G141978_T01	5	+	12564581	12565243	GRMZM2G141978
GRMZM2G141992_T01	3	+	48939020	48939911	GRMZM2G141992
GRMZM2G141999_T01	6	+	167844524	167845621	GRMZM2G141999
GRMZM2G142011_T02	5	-	53227365	53229069	GRMZM2G142011
GRMZM2G142013_T01	7	+	145335572	145338652	GRMZM2G142013
GRMZM2G142019_T01	10	-	9597087	9602435	GRMZM2G142019
GRMZM2G142030_T01	4	-	22226574	22230622	GRMZM2G142030
GRMZM2G142037_T01	4	-	222298961	222301272	GRMZM2G142037
GRMZM2G142039_T01	4	-	233143595	233148096	GRMZM2G142039
GRMZM2G142043_T03	4	+	27048190	27051464	GRMZM2G142043
GRMZM2G142048_T01	2	-	4989216	4993558	GRMZM2G142048
GRMZM2G142057_T01	9	-	8962560	8963599	GRMZM2G142057
GRMZM2G142063_T01	7	+	5340327	5342773	GRMZM2G142063
GRMZM2G142068_T01	6	-	167845922	167850382	GRMZM2G142068
GRMZM2G142072_T01	9	+	8949489	8962539	GRMZM2G142072
GRMZM2G142088_T01	5	-	183932656	183939286	GRMZM2G142088
GRMZM2G142093_T01	5	-	53208140	53209401	GRMZM2G142093
GRMZM2G142097_T01	1	-	295347647	295351317	GRMZM2G142097
GRMZM2G142109_T03	9	-	74004065	74008288	GRMZM2G142109
GRMZM2G142111_T01	2	+	52865683	52870403	GRMZM2G142111
GRMZM2G142119_T01	7	+	5343070	5345491	GRMZM2G142119
GRMZM2G142150_T01	7	-	145340019	145344743	GRMZM2G142150
GRMZM2G142157_T01	4	-	36577928	36582677	GRMZM2G142157
GRMZM2G142168_T01	7	-	68467282	68474097	GRMZM2G142168
GRMZM2G142179_T01	3	-	2629087	2630607	GRMZM2G142179
GRMZM2G142196_T01	7	-	68475560	68480629	GRMZM2G142196
GRMZM2G142207_T01	3	+	210438731	210441465	GRMZM2G142207
GRMZM2G142214_T01	2	-	229186677	229188683	GRMZM2G142214
GRMZM2G142217_T01	6	-	158310451	158311881	GRMZM2G142217
GRMZM2G142241_T01	9	+	132570777	132571576	GRMZM2G142241
GRMZM2G142249_T01	1	+	216924063	216931010	GRMZM2G142249
GRMZM2G142261_T01	9	-	73996664	73998724	GRMZM2G142261
GRMZM2G142266_T01	5	+	25419881	25427413	GRMZM2G142266
GRMZM2G142315_T01	3	-	157005351	157010694	GRMZM2G142315
GRMZM2G142334_T01	3	+	223258447	223266716	GRMZM2G142334
GRMZM2G142342_T01	4	-	191942371	191943075	GRMZM2G142342
GRMZM2G142344_T01	4	-	191944775	191948747	GRMZM2G142344
GRMZM2G142345_T01	6	+	63590849	63596514	GRMZM2G142345
GRMZM2G142352_T01	1	-	70750589	70751974	GRMZM2G142352
GRMZM2G142357_T01	1	+	193622662	193624694	GRMZM2G142357
GRMZM2G142363_T01	6	+	122108863	122112095	GRMZM2G142363
GRMZM2G142366_T01	4	+	56351967	56353174	GRMZM2G142366
GRMZM2G142379_T01	4	+	221445536	221458660	GRMZM2G142379
GRMZM2G142383_T01	1	+	193633768	193641047	GRMZM2G142383
GRMZM2G142390_T01	1	-	70775895	70779916	GRMZM2G142390
GRMZM2G142409_T01	6	+	122126247	122129125	GRMZM2G142409
GRMZM2G142413_T01	3	+	9463309	9465481	GRMZM2G142413
GRMZM2G142437_T01	2	+	218696613	218706883	GRMZM2G142437
GRMZM2G142443_T01	6	-	107222258	107227499	GRMZM2G142443
GRMZM2G142456_T01	6	-	42233368	42239505	GRMZM2G142456
GRMZM2G142502_T02	2	-	165514711	165520224	GRMZM2G142502
GRMZM2G142507_T01	1	+	187414030	187418217	GRMZM2G142507
GRMZM2G142544_T01	2	-	165522059	165526699	GRMZM2G142544
GRMZM2G142549_T01	2	+	165522439	165523792	GRMZM2G142549
GRMZM2G142553_T04	3	+	200033262	200034905	GRMZM2G142553
GRMZM2G142557_T01	1	+	15726594	15735402	GRMZM2G142557
GRMZM2G142565_T01	10	-	59447596	59458559	GRMZM2G142565
GRMZM2G142584_T01	8	-	118896317	118898981	GRMZM2G142584
GRMZM2G142597_T02	1	+	187420888	187430945	GRMZM2G142597
GRMZM2G142609_T01	1	+	15735751	15738763	GRMZM2G142609
GRMZM2G142620_T01	10	+	59445364	59448952	GRMZM2G142620
GRMZM2G142640_T01	8	-	118899495	118903214	GRMZM2G142640
GRMZM2G142645_T01	6	+	144671949	144676313	GRMZM2G142645
GRMZM2G142649_T01	1	+	166727531	166729399	GRMZM2G142649
GRMZM2G142660_T01	1	-	166731471	166736510	GRMZM2G142660
GRMZM2G142661_T01	4	-	171405280	171409735	GRMZM2G142661
GRMZM2G142664_T01	2	+	18204664	18209250	GRMZM2G142664
GRMZM2G142667_T01	10	+	147840546	147844559	GRMZM2G142667
GRMZM2G142672_T01	2	+	18184711	18194404	GRMZM2G142672
GRMZM2G142680_T01	10	+	94979015	94982685	GRMZM2G142680
GRMZM2G142685_T01	4	+	25490789	25494707	GRMZM2G142685
GRMZM2G142693_T02	5	-	119485037	119493099	GRMZM2G142693
GRMZM2G142700_T01	2	-	8776559	8782375	GRMZM2G142700
GRMZM2G142705_T01	8	-	138985267	138986891	GRMZM2G142705
GRMZM2G142709_T01	5	-	205803520	205805374	GRMZM2G142709
GRMZM2G142712_T01	2	-	37192878	37197947	GRMZM2G142712
GRMZM2G142718_T01	10	-	147844468	147845926	GRMZM2G142718
GRMZM2G142721_T01	7	-	4685361	4686349	GRMZM2G142721
GRMZM2G142734_T01	6	+	148685728	148686365	GRMZM2G142734
GRMZM2G142735_T01	9	+	103704012	103706095	GRMZM2G142735
GRMZM2G142740_T01	7	+	98272613	98278027	GRMZM2G142740
GRMZM2G142743_T01	10	+	147850170	147853468	GRMZM2G142743
GRMZM2G142748_T01	9	-	103707323	103710830	GRMZM2G142748
GRMZM2G142751_T01	6	+	112768226	112770230	GRMZM2G142751
GRMZM2G142757_T01	10	+	147855465	147859258	GRMZM2G142757
GRMZM2G142768_T01	4	+	171402584	171405007	GRMZM2G142768
GRMZM2G142776_T01	8	-	141144536	141145757	GRMZM2G142776
GRMZM2G142777_T01	4	-	187010340	187012236	GRMZM2G142777
GRMZM2G142779_T01	5	-	205782586	205786790	GRMZM2G142779
GRMZM2G142802_T01	10	-	147860136	147861369	GRMZM2G142802
GRMZM2G142806_T01	4	+	171392301	171396812	GRMZM2G142806
GRMZM2G142816_T01	6	-	110129715	110130788	GRMZM2G142816
GRMZM2G142820_T01	10	-	147868879	147872116	GRMZM2G142820
GRMZM2G142825_T01	4	+	26636668	26640580	GRMZM2G142825
GRMZM2G142832_T01	10	+	137853897	137858727	GRMZM2G142832
