RefSeq	Chr	Strand	Start	End	Symbol
Zm00001d022431_T001	7	-	177587062	177588282	Zm00001d022431
Zm00001d022432_T001	7	+	177634511	177639678	Zm00001d022432
Zm00001d022433_T001	7	+	177640220	177643981	Zm00001d022433
Zm00001d022434_T001	7	-	177646175	177649676	Zm00001d022434
Zm00001d022435_T001	7	+	177665962	177669422	Zm00001d022435
Zm00001d022436_T005	7	+	177672318	177694402	Zm00001d022436
Zm00001d022437_T001	7	+	177695469	177698120	Zm00001d022437
Zm00001d022438_T001	7	+	177702900	177704949	Zm00001d022438
Zm00001d022439_T001	7	+	177710233	177713974	Zm00001d022439
Zm00001d022440_T005	7	+	177716516	177723636	Zm00001d022440
Zm00001d022441_T001	7	+	177731681	177732267	Zm00001d022441
Zm00001d022442_T002	7	+	177744975	177750636	Zm00001d022442
Zm00001d022443_T001	7	+	177801635	177803309	Zm00001d022443
Zm00001d022444_T001	7	+	177859141	177865223	Zm00001d022444
Zm00001d022445_T001	7	-	177898811	177903461	Zm00001d022445
Zm00001d022446_T001	7	-	177907260	177908001	Zm00001d022446
Zm00001d022447_T001	7	+	177909800	177910031	Zm00001d022447
Zm00001d022448_T001	7	+	177934413	177935067	Zm00001d022448
Zm00001d022449_T001	7	+	177942944	177946868	Zm00001d022449
Zm00001d022450_T001	7	+	177955826	177957182	Zm00001d022450
Zm00001d022451_T001	7	-	177999484	178000798	Zm00001d022451
Zm00001d022453_T001	7	+	178050751	178052455	Zm00001d022453
Zm00001d022454_T002	7	+	178054210	178059227	Zm00001d022454
Zm00001d022455_T001	7	+	178065439	178068827	Zm00001d022455
Zm00001d022456_T002	7	-	178096709	178098298	Zm00001d022456
Zm00001d022457_T001	7	-	178107697	178109315	Zm00001d022457
Zm00001d022458_T001	7	-	178123616	178125871	Zm00001d022458
Zm00001d022459_T001	7	-	178134477	178135248	Zm00001d022459
Zm00001d022460_T001	7	+	178138827	178142500	Zm00001d022460
Zm00001d022461_T001	7	+	178147094	178148306	Zm00001d022461
Zm00001d022462_T001	7	-	178148394	178150867	Zm00001d022462
Zm00001d022463_T001	7	-	178165231	178167051	Zm00001d022463
Zm00001d022464_T001	7	+	178202554	178202923	Zm00001d022464
Zm00001d022465_T002	7	+	178207067	178212455	Zm00001d022465
Zm00001d022466_T003	7	+	178213080	178215609	Zm00001d022466
Zm00001d022467_T001	7	+	178218339	178219782	Zm00001d022467
Zm00001d022468_T003	7	+	178223379	178232942	Zm00001d022468
Zm00001d022469_T001	7	-	178246468	178259200	Zm00001d022469
Zm00001d022470_T002	7	-	178301554	178315120	Zm00001d022470
Zm00001d022471_T001	7	-	178316199	178317623	Zm00001d022471
Zm00001d022472_T001	7	-	178318702	178319089	Zm00001d022472
Zm00001d022473_T001	7	+	178322343	178329811	Zm00001d022473
Zm00001d022474_T001	7	-	178334239	178335780	Zm00001d022474
Zm00001d022475_T010	7	-	178358853	178366543	Zm00001d022475
Zm00001d022476_T001	7	-	178364951	178366526	Zm00001d022476
Zm00001d022477_T001	7	-	178367322	178367646	Zm00001d022477
Zm00001d022478_T001	7	-	178396448	178397393	Zm00001d022478
Zm00001d022479_T001	7	-	178453802	178455362	Zm00001d022479
Zm00001d022480_T001	7	+	178455390	178457655	Zm00001d022480
Zm00001d022481_T019	7	-	178467646	178481639	Zm00001d022481
Zm00001d022483_T001	7	-	178486877	178488309	Zm00001d022483
Zm00001d022485_T001	7	+	178566132	178577476	Zm00001d022485
Zm00001d022486_T001	7	+	178581202	178583232	Zm00001d022486
Zm00001d022487_T001	7	+	178592699	178597597	Zm00001d022487
Zm00001d022488_T001	7	+	178605957	178606905	Zm00001d022488
Zm00001d022489_T001	7	-	178608842	178614060	Zm00001d022489
Zm00001d022490_T001	7	+	178662945	178667470	Zm00001d022490
Zm00001d022491_T005	7	-	178668198	178683112	Zm00001d022491
Zm00001d022492_T002	7	+	178728980	178733982	Zm00001d022492
Zm00001d022493_T001	7	-	178734675	178739082	Zm00001d022493
Zm00001d022494_T001	7	+	178744243	178745200	Zm00001d022494
Zm00001d022496_T001	7	+	178785538	178787159	Zm00001d022496
Zm00001d022498_T002	7	+	178840719	178848611	Zm00001d022498
Zm00001d022499_T001	7	-	178848561	178853195	Zm00001d022499
Zm00001d022500_T001	7	+	178894021	178895945	Zm00001d022500
Zm00001d022501_T001	7	+	178945425	178947715	Zm00001d022501
Zm00001d022502_T003	7	+	179002711	179046270	Zm00001d022502
Zm00001d022504_T001	7	-	179047416	179052457	Zm00001d022504
Zm00001d022505_T002	7	+	179056205	179061245	Zm00001d022505
Zm00001d022506_T001	7	-	179065384	179066414	Zm00001d022506
Zm00001d022509_T001	7	+	179102698	179103211	Zm00001d022509
Zm00001d022510_T007	7	-	179105093	179113606	Zm00001d022510
Zm00001d022512_T001	7	+	179129787	179139554	Zm00001d022512
Zm00001d022513_T001	7	-	179170037	179171958	Zm00001d022513
Zm00001d022514_T001	7	+	179172155	179175639	Zm00001d022514
Zm00001d022516_T001	7	+	179243832	179244627	Zm00001d022516
Zm00001d022517_T001	7	+	179273872	179275691	Zm00001d022517
Zm00001d022518_T002	7	+	179280401	179282173	Zm00001d022518
Zm00001d022519_T001	7	-	179286628	179287297	Zm00001d022519
Zm00001d022520_T001	7	+	179287260	179287941	Zm00001d022520
Zm00001d022522_T001	7	-	179301660	179307402	Zm00001d022522
Zm00001d022523_T001	7	-	179322626	179325111	Zm00001d022523
Zm00001d022524_T001	7	+	179332231	179334819	Zm00001d022524
Zm00001d022525_T001	7	-	179337786	179341946	Zm00001d022525
Zm00001d022526_T001	7	-	179348953	179352026	Zm00001d022526
Zm00001d022527_T003	7	-	179354526	179370372	Zm00001d022527
Zm00001d022528_T001	7	+	179411392	179413959	Zm00001d022528
Zm00001d022529_T001	7	+	179415994	179417774	Zm00001d022529
Zm00001d022530_T001	7	-	179471475	179472840	Zm00001d022530
Zm00001d022531_T001	7	-	179480622	179481267	Zm00001d022531
Zm00001d022532_T001	7	-	179482166	179483799	Zm00001d022532
Zm00001d022533_T001	7	+	179557767	179560029	Zm00001d022533
Zm00001d022534_T001	7	+	179612705	179615009	Zm00001d022534
Zm00001d022535_T001	7	-	179627117	179632813	Zm00001d022535
Zm00001d022536_T004	7	+	179671126	179674969	Zm00001d022536
Zm00001d022537_T003	7	+	179678286	179681754	Zm00001d022537
Zm00001d022538_T001	7	+	179683259	179705097	Zm00001d022538
Zm00001d022541_T001	7	+	179741779	179745492	Zm00001d022541
Zm00001d022542_T002	7	-	179748247	179754088	Zm00001d022542
Zm00001d022544_T002	7	-	179770842	179774291	Zm00001d022544
Zm00001d022545_T001	7	+	179775218	179778678	Zm00001d022545
Zm00001d022546_T001	7	+	179781740	179784624	Zm00001d022546
Zm00001d022547_T001	7	-	179784947	179788293	Zm00001d022547
Zm00001d022549_T001	7	-	179795496	179796798	Zm00001d022549
Zm00001d022550_T001	7	-	179802618	179805281	Zm00001d022550
Zm00001d022551_T002	7	+	179884674	179890140	Zm00001d022551
Zm00001d022552_T001	7	-	179890914	179891517	Zm00001d022552
Zm00001d022553_T001	7	-	179902303	179904671	Zm00001d022553
Zm00001d022554_T002	7	-	179921906	179928103	Zm00001d022554
Zm00001d022555_T001	7	-	179928927	179941974	Zm00001d022555
Zm00001d022556_T001	7	-	179943006	179960744	Zm00001d022556
Zm00001d022557_T001	7	-	179964492	179965584	Zm00001d022557
Zm00001d022558_T001	7	-	180004345	180012189	Zm00001d022558
Zm00001d022559_T001	7	+	180046201	180046976	Zm00001d022559
Zm00001d022560_T002	7	+	180055177	180064698	Zm00001d022560
Zm00001d022561_T001	7	+	180066009	180068199	Zm00001d022561
Zm00001d022562_T003	7	-	180070689	180073867	Zm00001d022562
Zm00001d022563_T001	7	+	180074611	180076901	Zm00001d022563
Zm00001d022564_T001	7	-	180078569	180085192	Zm00001d022564
Zm00001d022565_T001	7	+	180091653	180095992	Zm00001d022565
Zm00001d022566_T001	7	-	180096607	180096982	Zm00001d022566
Zm00001d022567_T001	7	+	180098156	180099857	Zm00001d022567
Zm00001d022569_T001	7	+	180129804	180131184	Zm00001d022569
Zm00001d022570_T001	7	+	180135263	180139411	Zm00001d022570
Zm00001d022572_T001	7	-	180138561	180139827	Zm00001d022572
Zm00001d022573_T002	7	-	180143516	180146438	Zm00001d022573
Zm00001d022574_T001	7	-	180146858	180147545	Zm00001d022574
Zm00001d022575_T001	7	+	180235792	180237283	Zm00001d022575
Zm00001d022576_T001	7	+	180275714	180280398	Zm00001d022576
Zm00001d022577_T001	7	-	180299662	180301605	Zm00001d022577
Zm00001d022578_T001	7	+	180302829	180308365	Zm00001d022578
Zm00001d022579_T001	7	+	180309350	180311180	Zm00001d022579
Zm00001d022581_T001	7	+	180314844	180322630	Zm00001d022581
Zm00001d022582_T002	7	-	180322969	180325453	Zm00001d022582
Zm00001d022583_T001	7	-	180328538	180337389	Zm00001d022583
Zm00001d022584_T001	7	+	180337186	180348781	Zm00001d022584
Zm00001d022585_T001	7	-	180349407	180352181	Zm00001d022585
Zm00001d022586_T006	7	+	180351759	180372478	Zm00001d022586
Zm00001d022587_T001	7	-	180399276	180400797	Zm00001d022587
Zm00001d022588_T002	7	-	180433139	180438658	Zm00001d022588
Zm00001d022589_T002	7	+	180438938	180442993	Zm00001d022589
Zm00001d022590_T002	7	+	180509586	180543685	Zm00001d022590
Zm00001d022591_T001	7	+	180549155	180552317	Zm00001d022591
Zm00001d022592_T001	7	-	180553677	180555059	Zm00001d022592
Zm00001d022593_T001	7	+	180714726	180716026	Zm00001d022593
Zm00001d022594_T004	7	-	180721232	180728877	Zm00001d022594
Zm00001d022595_T002	7	+	180738337	180739314	Zm00001d022595
Zm00001d022596_T001	7	-	180740325	180742763	Zm00001d022596
Zm00001d022597_T001	7	+	180745297	180746615	Zm00001d022597
Zm00001d022598_T001	7	-	180746664	180750319	Zm00001d022598
Zm00001d022599_T001	7	+	180824816	180834362	Zm00001d022599
Zm00001d022600_T001	7	+	180836775	180839587	Zm00001d022600
Zm00001d022602_T002	7	-	180849899	180852901	Zm00001d022602
Zm00001d022603_T002	7	+	180891509	180894848	Zm00001d022603
Zm00001d022604_T002	7	+	180894962	180897409	Zm00001d022604
Zm00001d022605_T001	7	-	180907953	180908355	Zm00001d022605
Zm00001d022606_T001	7	+	180937397	180941582	Zm00001d022606
Zm00001d022607_T001	7	+	180943154	180943819	Zm00001d022607
Zm00001d022608_T001	7	-	181006311	181007488	Zm00001d022608
Zm00001d022609_T001	7	+	181032584	181033806	Zm00001d022609
Zm00001d022611_T001	7	+	181054592	181059990	Zm00001d022611
Zm00001d022613_T001	7	-	181089567	181090715	Zm00001d022613
Zm00001d022614_T001	7	-	181107202	181114528	Zm00001d022614
Zm00001d022615_T001	7	+	181113456	181117268	Zm00001d022615
Zm00001d022616_T001	7	+	181177254	181180361	Zm00001d022616
Zm00001d022617_T001	7	+	181180855	181181428	Zm00001d022617
Zm00001d022618_T001	7	+	181184203	181186273	Zm00001d022618
Zm00001d022619_T001	7	-	181212862	181216786	Zm00001d022619
Zm00001d022621_T009	7	-	181284970	181293922	Zm00001d022621
Zm00001d022622_T004	7	+	181391548	181395150	Zm00001d022622
Zm00001d022623_T001	7	-	181400406	181408261	Zm00001d022623
Zm00001d022624_T001	7	-	181409442	181409778	Zm00001d022624
Zm00001d022625_T002	7	+	181491097	181506559	Zm00001d022625
Zm00001d022626_T001	7	-	181607214	181610910	Zm00001d022626
Zm00001d022627_T003	7	-	181717981	181720096	Zm00001d022627
Zm00001d022628_T001	7	+	181720256	181728090	Zm00001d022628
Zm00001d022629_T001	7	-	181743921	181746055	Zm00001d022629
Zm00001d022630_T001	7	+	181798164	181799397	Zm00001d022630
Zm00001d022631_T003	7	-	181803421	181812727	Zm00001d022631
Zm00001d022633_T001	7	-	181910429	181910860	Zm00001d022633
Zm00001d022636_T001	7	+	181973654	181975715	Zm00001d022636
Zm00001d022637_T001	7	-	181976949	181978509	Zm00001d022637
Zm00001d022638_T001	7	+	181987236	181988579	Zm00001d022638
Zm00001d022639_T001	7	+	182063036	182064310	Zm00001d022639
Zm00001d022641_T001	7	+	182080898	182083964	Zm00001d022641
Zm00001d022643_T001	7	-	182127625	182129422	Zm00001d022643
Zm00001d022647_T001	7	-	182154404	182156333	Zm00001d022647
Zm00001d022648_T001	7	+	182367071	182370483	Zm00001d022648
Zm00001d023208_T002	10	+	131321	134730	Zm00001d023208
Zm00001d023210_T001	10	-	218780	220384	Zm00001d023210
Zm00001d023211_T001	10	-	265242	271813	Zm00001d023211
Zm00001d023212_T001	10	+	315860	318148	Zm00001d023212
Zm00001d023213_T001	10	-	398152	399736	Zm00001d023213
Zm00001d023215_T001	10	+	598097	599504	Zm00001d023215
Zm00001d023216_T001	10	-	601187	602564	Zm00001d023216
Zm00001d023217_T002	10	+	602963	607926	Zm00001d023217
Zm00001d023218_T039	10	+	689278	699501	Zm00001d023218
Zm00001d023220_T001	10	-	700408	703173	Zm00001d023220
Zm00001d023222_T001	10	-	706723	712890	Zm00001d023222
Zm00001d023223_T001	10	-	823877	825894	Zm00001d023223
Zm00001d023225_T001	10	-	826371	828398	Zm00001d023225
Zm00001d023226_T001	10	-	832657	846476	Zm00001d023226
Zm00001d023227_T001	10	-	859402	860902	Zm00001d023227
Zm00001d023228_T001	10	-	862027	863743	Zm00001d023228
Zm00001d023229_T001	10	+	896442	898875	Zm00001d023229
Zm00001d023230_T006	10	-	954684	966579	Zm00001d023230
Zm00001d023232_T001	10	-	969963	970797	Zm00001d023232
Zm00001d023233_T001	10	-	973082	985644	Zm00001d023233
Zm00001d023234_T001	10	-	983690	985265	Zm00001d023234
Zm00001d023235_T001	10	+	1049717	1053027	Zm00001d023235
Zm00001d023237_T001	10	-	1096895	1100874	Zm00001d023237
Zm00001d023238_T004	10	+	1102076	1122326	Zm00001d023238
Zm00001d023239_T001	10	+	1236958	1248543	Zm00001d023239
Zm00001d023240_T001	10	-	1284094	1285831	Zm00001d023240
Zm00001d023241_T002	10	+	1287310	1289500	Zm00001d023241
Zm00001d023242_T001	10	-	1292262	1294372	Zm00001d023242
Zm00001d023243_T004	10	-	1295377	1301629	Zm00001d023243
Zm00001d023246_T001	10	-	1445595	1448353	Zm00001d023246
Zm00001d023247_T001	10	+	1452721	1454992	Zm00001d023247
Zm00001d023248_T001	10	+	1456928	1458449	Zm00001d023248
Zm00001d023249_T001	10	-	1461165	1464360	Zm00001d023249
Zm00001d023252_T001	10	-	1469475	1469964	Zm00001d023252
Zm00001d023253_T001	10	+	1474577	1476845	Zm00001d023253
Zm00001d023254_T001	10	-	1478284	1479779	Zm00001d023254
Zm00001d023256_T001	10	-	1485866	1486172	Zm00001d023256
Zm00001d023257_T001	10	-	1491776	1493140	Zm00001d023257
Zm00001d023258_T001	10	-	1497522	1503954	Zm00001d023258
Zm00001d023259_T001	10	+	1504629	1506354	Zm00001d023259
Zm00001d023260_T002	10	-	1506334	1515689	Zm00001d023260
Zm00001d023261_T001	10	+	1562713	1563865	Zm00001d023261
Zm00001d023262_T006	10	-	1565401	1599319	Zm00001d023262
Zm00001d023263_T003	10	+	1592478	1594283	Zm00001d023263
Zm00001d023264_T003	10	+	1600458	1605134	Zm00001d023264
Zm00001d023265_T002	10	-	1606000	1612705	Zm00001d023265
Zm00001d023266_T001	10	+	1670706	1671857	Zm00001d023266
Zm00001d023267_T001	10	-	1680750	1687113	Zm00001d023267
Zm00001d023269_T001	10	-	1698335	1698995	Zm00001d023269
Zm00001d023270_T001	10	+	1779605	1785051	Zm00001d023270
Zm00001d023271_T003	10	-	1785759	1789535	Zm00001d023271
Zm00001d023272_T001	10	+	1803505	1810618	Zm00001d023272
Zm00001d023273_T001	10	-	1811071	1815334	Zm00001d023273
Zm00001d023275_T001	10	-	1973757	1978869	Zm00001d023275
Zm00001d023277_T001	10	+	2014034	2017856	Zm00001d023277
Zm00001d023278_T002	10	+	2027906	2031976	Zm00001d023278
Zm00001d023279_T001	10	+	2032913	2036564	Zm00001d023279
Zm00001d023280_T001	10	-	2037517	2038156	Zm00001d023280
Zm00001d023281_T002	10	+	2039717	2045302	Zm00001d023281
Zm00001d023282_T001	10	+	2048297	2049531	Zm00001d023282
Zm00001d023283_T001	10	-	2061740	2063567	Zm00001d023283
Zm00001d023284_T001	10	+	2210288	2211146	Zm00001d023284
Zm00001d023285_T001	10	+	2213571	2213871	Zm00001d023285
Zm00001d023286_T001	10	-	2213582	2213879	Zm00001d023286
Zm00001d023287_T001	10	+	2216329	2217229	Zm00001d023287
Zm00001d023288_T001	10	+	2219913	2220213	Zm00001d023288
Zm00001d023289_T001	10	-	2219924	2220221	Zm00001d023289
Zm00001d023290_T001	10	-	2230213	2231452	Zm00001d023290
Zm00001d023291_T001	10	+	2233455	2236785	Zm00001d023291
Zm00001d023292_T002	10	-	2237429	2246156	Zm00001d023292
Zm00001d023293_T001	10	+	2239887	2240337	Zm00001d023293
Zm00001d023294_T001	10	-	2262453	2264529	Zm00001d023294
Zm00001d023295_T001	10	-	2275657	2276154	Zm00001d023295
Zm00001d023296_T002	10	-	2276775	2279300	Zm00001d023296
Zm00001d023298_T001	10	-	2344260	2346609	Zm00001d023298
Zm00001d023299_T002	10	+	2352029	2356262	Zm00001d023299
Zm00001d023300_T001	10	+	2361651	2365412	Zm00001d023300
Zm00001d023301_T002	10	+	2367345	2373054	Zm00001d023301
Zm00001d023302_T001	10	+	2427919	2430022	Zm00001d023302
Zm00001d023303_T004	10	+	2432324	2439208	Zm00001d023303
Zm00001d023304_T002	10	+	2558929	2563889	Zm00001d023304
Zm00001d023305_T001	10	+	2593316	2594522	Zm00001d023305
Zm00001d023306_T001	10	+	2596657	2601536	Zm00001d023306
Zm00001d023308_T001	10	-	2639162	2639637	Zm00001d023308
Zm00001d023309_T002	10	-	2640439	2644386	Zm00001d023309
Zm00001d023311_T001	10	+	2743365	2754357	Zm00001d023311
Zm00001d023312_T001	10	+	2757474	2758503	Zm00001d023312
Zm00001d023313_T001	10	+	2769148	2772367	Zm00001d023313
Zm00001d023314_T001	10	+	2775080	2777402	Zm00001d023314
Zm00001d023315_T001	10	+	2839605	2840552	Zm00001d023315
Zm00001d023316_T001	10	+	2854292	2860135	Zm00001d023316
Zm00001d023317_T002	10	-	2861470	2865814	Zm00001d023317
Zm00001d023318_T007	10	-	2950376	2965782	Zm00001d023318
Zm00001d023320_T001	10	-	3020137	3028027	Zm00001d023320
Zm00001d023321_T004	10	-	3232064	3239970	Zm00001d023321
Zm00001d023322_T001	10	-	3273649	3275122	Zm00001d023322
Zm00001d023323_T002	10	-	3287229	3292720	Zm00001d023323
Zm00001d023324_T001	10	+	3304305	3305143	Zm00001d023324
Zm00001d023325_T001	10	-	3356033	3374713	Zm00001d023325
Zm00001d023326_T004	10	-	3428607	3447268	Zm00001d023326
Zm00001d023327_T004	10	-	3460712	3479462	Zm00001d023327
Zm00001d023329_T001	10	-	3504672	3508509	Zm00001d023329
Zm00001d023330_T001	10	-	3590079	3593901	Zm00001d023330
Zm00001d023331_T001	10	+	3594887	3597482	Zm00001d023331
Zm00001d023332_T001	10	+	3599570	3601619	Zm00001d023332
Zm00001d023333_T003	10	-	3606397	3621010	Zm00001d023333
Zm00001d023334_T001	10	+	3612115	3613494	Zm00001d023334
Zm00001d023335_T001	10	+	3622816	3623410	Zm00001d023335
Zm00001d023336_T001	10	+	3631086	3632656	Zm00001d023336
Zm00001d023337_T004	10	+	3651996	3660775	Zm00001d023337
Zm00001d023339_T003	10	+	3664712	3669673	Zm00001d023339
Zm00001d023340_T001	10	-	3669882	3672428	Zm00001d023340
Zm00001d023341_T001	10	-	3800819	3801443	Zm00001d023341
Zm00001d023342_T001	10	-	3816661	3820885	Zm00001d023342
Zm00001d023343_T001	10	-	3824748	3825745	Zm00001d023343
Zm00001d023344_T001	10	-	3840239	3855156	Zm00001d023344
Zm00001d023345_T001	10	-	3854019	3855250	Zm00001d023345
Zm00001d023346_T001	10	-	3859561	3859996	Zm00001d023346
Zm00001d023347_T001	10	-	3877254	3878343	Zm00001d023347
Zm00001d023348_T001	10	-	3878934	3879360	Zm00001d023348
Zm00001d023349_T001	10	-	3908470	3909772	Zm00001d023349
Zm00001d023350_T001	10	+	3915416	3916559	Zm00001d023350
Zm00001d023351_T002	10	-	3949444	3952239	Zm00001d023351
Zm00001d023352_T001	10	-	3992377	3993316	Zm00001d023352
Zm00001d023353_T001	10	+	3995906	3997196	Zm00001d023353
Zm00001d023354_T001	10	-	4003102	4005619	Zm00001d023354
Zm00001d023356_T001	10	-	4054204	4057138	Zm00001d023356
Zm00001d023360_T001	10	+	4071442	4072735	Zm00001d023360
Zm00001d023361_T001	10	+	4084615	4084912	Zm00001d023361
Zm00001d023362_T001	10	+	4114545	4119548	Zm00001d023362
Zm00001d023364_T001	10	+	4121018	4123387	Zm00001d023364
Zm00001d023365_T001	10	+	4125972	4127271	Zm00001d023365
Zm00001d023366_T001	10	-	4128219	4129971	Zm00001d023366
Zm00001d023367_T001	10	-	4158138	4164989	Zm00001d023367
Zm00001d023368_T004	10	-	4183913	4190591	Zm00001d023368
Zm00001d023369_T001	10	+	4184043	4184730	Zm00001d023369
Zm00001d023370_T001	10	+	4189908	4190603	Zm00001d023370
Zm00001d023371_T001	10	-	4190679	4193349	Zm00001d023371
Zm00001d023372_T001	10	+	4210184	4213497	Zm00001d023372
Zm00001d023373_T004	10	-	4236919	4263190	Zm00001d023373
Zm00001d023374_T001	10	-	4263635	4265759	Zm00001d023374
Zm00001d023375_T001	10	-	4268640	4270482	Zm00001d023375
Zm00001d023376_T002	10	-	4272267	4274843	Zm00001d023376
Zm00001d023377_T001	10	-	4280883	4286389	Zm00001d023377
Zm00001d023378_T001	10	+	4288876	4292640	Zm00001d023378
Zm00001d023379_T001	10	-	4293118	4298209	Zm00001d023379
Zm00001d023381_T001	10	-	4303825	4304932	Zm00001d023381
Zm00001d023382_T001	10	+	4322798	4332477	Zm00001d023382
Zm00001d023384_T001	10	-	4335097	4336256	Zm00001d023384
Zm00001d023385_T001	10	-	4347610	4348392	Zm00001d023385
Zm00001d023387_T001	10	-	4374701	4375148	Zm00001d023387
Zm00001d023389_T001	10	-	4413185	4415641	Zm00001d023389
Zm00001d023390_T001	10	+	4418852	4420523	Zm00001d023390
Zm00001d023391_T003	10	+	4470646	4479358	Zm00001d023391
Zm00001d023392_T003	10	-	4495322	4511091	Zm00001d023392
Zm00001d023393_T001	10	+	4656985	4661017	Zm00001d023393
Zm00001d023394_T001	10	+	4668712	4670263	Zm00001d023394
Zm00001d023395_T001	10	-	4672325	4673327	Zm00001d023395
Zm00001d023396_T001	10	-	4674374	4678089	Zm00001d023396
Zm00001d023398_T001	10	+	4725304	4726846	Zm00001d023398
Zm00001d023399_T001	10	-	4727486	4728857	Zm00001d023399
